hours_used,day_of_week,room_temperature,appliance_type,current,usage_label
22,1,30.5797685736554,1,1.2944667315721337,1
14,5,34.155316799820056,0,1.0551678886342397,1
23,5,21.449918248773336,0,1.5920991847726067,1
21,4,27.614349403664487,0,1.431539639977628,1
21,0,34.653994155576015,1,1.104650589033918,1
4,2,20.809999886492967,1,0.3812588971689097,0
23,2,29.904283310556856,1,1.2980728089578015,1
0,5,27.95877248152233,1,0.11843620922695274,0
3,0,27.970144567208017,0,0.4881286680888714,0
14,5,29.860400667841276,0,1.1054704235916486,1
19,2,33.803487688886634,1,1.2164320414124117,1
18,6,31.303892977472746,0,1.315659223693249,1
2,5,18.95431375807557,0,0.469674830589213,0
19,3,32.49637633788709,1,1.1727952097585352,1
10,6,21.834202608737456,0,0.8770454844890504,1
16,5,24.407540800518323,1,0.9652699815418427,1
12,4,25.849457831410497,0,0.9422818665883508,1
10,5,26.175402012802184,1,0.612408559662414,1
1,4,25.398066787341065,1,0.23050381467202774,0
8,0,33.93500600166969,1,0.6079026744960067,0
1,2,30.002323130288417,1,0.2451688164992555,0
20,6,28.72990098126401,0,1.379201653602632,1
8,6,18.847314472310007,1,0.552712696965161,0
8,1,33.36652661442637,1,0.6304123095842485,0
7,1,33.45963326414274,1,0.4841434040026708,0
16,2,31.26362207831174,0,1.238801395692174,1
0,1,18.119496464831524,1,0.14988914905366377,0
10,6,18.9737642683196,0,0.8623782381323483,1
7,5,21.828802938564326,1,0.4766607404692162,0
9,0,20.232939938463414,0,0.8249298926557183,1
6,0,24.7802125049634,0,0.748765622923899,0
2,2,33.684591987492425,1,0.3257814044221979,0
2,1,26.02502738134897,0,0.5489211056014017,0
17,5,18.227844649346814,1,1.0761071272966969,1
4,0,22.806676722838954,1,0.34481650857348156,0
11,0,18.758113442340346,1,0.7334605387836222,1
11,3,18.616889584429536,0,0.9109900435441269,1
18,3,22.687237502624388,0,1.366528745201952,1
5,6,22.68540975754207,1,0.39016056767868446,0
1,0,31.38115224422727,1,0.29468488446945557,0
11,2,34.5721890972789,0,0.9946476935054386,1
18,4,24.31052059612997,1,1.1914810100858044,1
4,4,25.291076940637655,1,0.3795156703685252,0
11,5,32.361420416862366,1,0.785616107979008,1
16,0,22.55836334162373,0,1.3140825918269423,1
16,0,20.658490674858616,0,1.1691179161533154,1
9,6,32.50252359786206,0,0.7732479876233821,1
22,0,18.790509969481114,1,1.2059994983046118,1
16,2,28.534890483390065,1,1.0356356014430665,1
14,3,27.553878406935716,1,0.8058424895970709,1
11,0,23.8806476075288,0,0.9313840473531039,1
15,0,23.358221858655103,1,0.971865659351948,1
23,6,31.121581345087563,1,1.3592587768414959,1
18,1,19.46921838296329,1,1.1212722432092086,1
7,6,22.02533325829355,1,0.5611144927900428,0
20,6,30.45162844124753,0,1.4639432906656695,1
16,2,27.321449923349213,0,1.1523841809630604,1
22,5,20.17579954507097,1,1.2661502430770735,1
4,0,32.99630544279502,0,0.5613670277364589,0
21,6,24.688613391581057,0,1.4915095905931306,1
15,6,32.073762380476936,1,0.9950199294197531,1
5,1,31.391121263971048,1,0.4725612659659254,0
7,6,28.615232590019374,0,0.8091746833444964,0
17,4,26.40617923201658,1,0.991097956631181,1
11,5,34.65236428648987,0,1.033361205577557,1
14,0,20.464406230456888,1,0.9761619310856131,1
8,0,30.32764736836895,0,0.8367810998622873,1
12,1,21.250241924901413,1,0.889089945438553,1
14,2,23.750472790649923,0,1.0171688396161114,1
9,0,23.24787863734432,0,0.8237775931868675,1
15,4,34.09961179155829,0,1.1132348269659023,1
6,0,34.44505502240068,1,0.5360739661878672,0
16,4,21.11126255199036,0,1.147492963019893,1
22,5,18.374597725057573,0,1.5378747574668743,1
20,5,30.240136674272925,1,1.2685268071998357,1
21,3,25.105828875798235,1,1.2847601450041999,1
6,3,19.510284166488596,0,0.7141875511830751,0
13,4,29.623819794809723,0,1.0006063329549626,1
14,2,27.266793980431896,1,0.8576574516937319,1
20,0,34.6687859740188,1,1.2624809452648333,1
6,6,21.86596142964344,1,0.5389674501952666,0
8,0,24.86762389755132,1,0.5980490240311229,0
18,3,27.22327865772219,1,1.0791045227117055,1
15,6,31.458899803706977,0,1.048709606344431,1
7,4,27.330257164240997,1,0.4964573790657781,0
17,6,28.419302734653137,0,1.3455709543569863,1
22,0,21.844499877028994,0,1.4359772214498767,1
17,0,32.397618377505516,0,1.259473991061054,1
19,2,25.286719298498088,1,1.20037219865976,1
6,1,20.39631366787008,0,0.6372538665998855,0
2,6,29.291194546592095,0,0.5092355237390541,0
17,3,21.673537704150228,1,1.0968957768755327,1
9,3,19.658562674068094,0,0.8506249660953626,1
6,1,32.65377744287263,0,0.8434201527833385,0
16,0,25.822758496303475,1,0.9165700370560902,1
13,2,30.7378231158282,0,1.1029364264941939,1
23,2,22.939988516708038,0,1.541359913130177,1
2,3,31.378492293600328,0,0.5385960077418338,0
11,2,19.902910759366016,1,0.7720653575849623,1
12,5,24.051547354512497,1,0.7633421901445002,1
1,1,34.627050905549986,1,0.26144981962296704,0
2,0,31.497825178256104,0,0.40710492743008564,0
4,5,26.4533508153497,0,0.6301623750285698,0
10,1,23.776217016552046,1,0.7149079232995262,1
7,4,32.8263069003821,0,0.7819330084321551,0
22,6,27.262411904436767,0,1.5529059162543575,1
22,3,30.89322530377489,1,1.3183809920104856,1
11,2,30.819830565374787,1,0.7574044709899138,1
6,4,18.305076535664362,0,0.6559465831669354,0
14,2,20.14631430747443,0,1.0643889618175475,1
23,5,29.213699228710617,0,1.6093367310088669,1
16,0,20.747536791859815,1,1.071816770285299,1
3,0,22.34338685914528,1,0.3380944781843973,0
21,0,34.09284522139332,1,1.2523001373626637,1
12,2,27.5230983923735,1,0.7547692812503117,1
17,4,30.762401618988903,0,1.3086378422633722,1
0,0,27.485672559304877,1,0.23327084118458896,0
15,4,27.39273145130633,1,1.0470608718231875,1
12,2,19.600582472136864,1,0.7560838461410131,1
9,5,23.84227427435475,1,0.6310996050490891,0
11,4,22.8013252776707,1,0.7615722961262786,1
1,5,24.642382215431425,0,0.48232447688628854,0
22,2,31.57185119981358,0,1.4892166181226183,1
2,2,24.322855354586704,1,0.256351945477315,0
9,3,25.678845926938607,0,0.8940703764461786,1
1,2,24.755483638250382,1,0.2860567681272791,0
22,2,19.587935523580025,1,1.2541862949718139,1
12,1,25.498226690263323,0,1.0677721400552749,1
12,0,21.325357641756757,0,1.0585099354598302,1
17,3,21.174296028141704,1,1.0567148248623897,1
2,6,19.59861377538253,1,0.30397989311880186,0
6,3,24.06340656041,1,0.5277028885557954,0
13,3,30.877192041420095,0,1.006914846487187,1
19,6,22.699508739917732,1,1.1515015739582042,1
16,1,23.30993473205373,1,0.892380822769541,1
20,5,28.9254691804312,1,1.2438227822751466,1
11,2,21.32929381397762,0,0.8719253388779071,1
15,0,33.24828481720009,1,1.02517099142145,1
23,4,26.843238895276425,1,1.3334939953016776,1
11,6,25.60924998544369,0,0.9394166509034412,1
14,5,27.482943262796425,1,0.8686133046957748,1
9,6,20.82258332807532,1,0.6355980563038962,0
6,2,28.429043356865996,0,0.7709265672574019,0
19,1,24.172712522778177,1,1.0256095671732461,1
4,6,33.252167796398524,0,0.6638482693044094,0
0,2,20.870521513520664,0,0.4169011740550854,0
16,2,26.619868765712496,1,0.9396489176071392,1
2,1,28.167914699273304,1,0.24623438034753814,0
12,3,18.56752123036848,1,0.8838196513604102,1
13,3,24.182783120854385,1,0.8027246560028636,1
23,0,30.45479898991416,0,1.4923324744702022,1
17,0,31.946417626632545,1,1.1068657271182365,1
3,3,23.3237539118938,0,0.5669276438142957,0
17,5,31.57608563050677,1,1.0031037211731801,1
4,4,34.45184991075761,1,0.410831248770231,0
15,2,32.566856913276595,1,0.8987123658179861,1
0,4,19.99994779870853,0,0.4550410699211303,0
20,2,30.575415645454193,1,1.2530685482436565,1
13,3,23.434336151489262,1,0.8766003099410973,1
14,0,34.8030718200053,1,0.9180830530623509,1
8,5,26.251102713718083,1,0.6880594062433688,0
14,0,20.081376272102,0,1.0999843163694114,1
16,4,30.328154316465643,1,0.94090629372896,1
23,0,23.491190372565633,0,1.5724736956416157,1
3,3,34.950328670388245,0,0.6543023524768558,0
11,5,34.65630178352687,0,0.8992620253407074,1
4,4,29.154278306349873,0,0.5819268616653008,0
4,5,20.2070496321792,0,0.6208223019050727,0
10,2,29.676636960475495,0,0.8973047575497131,1
5,0,19.581518269820464,1,0.40088482098113426,0
6,5,18.49919070474067,0,0.7560928928115236,0
23,1,31.990293585765265,0,1.6660020361008632,1
13,0,21.565800110622583,0,1.0598065729511954,1
23,2,24.443461145724655,1,1.3047965855132,1
10,5,34.54877562959494,1,0.6225519737473262,1
12,4,23.726288531638755,0,1.012898799061059,1
1,2,23.04032628181636,1,0.30519386716581287,0
6,1,33.60953599358718,0,0.7237583873247692,0
19,5,19.88272357042229,0,1.3498798079540575,1
3,6,30.91290097194874,1,0.32053641741053474,0
7,6,34.79711463309716,0,0.6953918183640955,0
19,3,33.32203218316903,1,1.1917375663162442,1
21,0,29.078354618009243,1,1.2956885810692793,1
20,4,23.339033514876444,0,1.3227135106654633,1
18,3,22.323473680031384,0,1.3794919489090343,1
12,5,31.92733678281484,1,0.8287035610447001,1
13,6,32.95697253717882,0,1.1199797322572898,1
9,6,26.93239351327678,0,0.7828936125757443,1
10,6,22.153778993369926,0,0.8317087922292281,1
1,5,19.92003454298995,1,0.24255153451163516,0
8,6,19.48205095314113,1,0.6251392213447597,0
16,2,30.224316605015545,0,1.2898180411463485,1
2,5,25.142018373411325,1,0.3353039456907566,0
23,4,33.391117862723796,1,1.3378659361593985,1
5,3,30.574412112354985,1,0.3986815396167054,0
4,4,21.251427104547975,1,0.4615000286359575,0
4,1,28.434216119866882,1,0.3517647287124643,0
21,6,25.403592724768707,0,1.5314234277386163,1
14,1,27.813245423066423,0,1.0857807675196747,1
22,0,30.547175096754792,0,1.5795291036308925,1
16,0,31.705329977064444,1,1.033946564502964,1
8,1,32.34353454891431,1,0.5931502255278772,0
2,5,22.317572867724422,0,0.4740301814086937,0
19,4,18.52896519859508,1,1.132954606132696,1
16,1,30.568010497801144,0,1.221415834618762,1
9,0,19.807843346348168,0,0.8538578248108859,1
2,1,23.353633006420452,0,0.47030942959656474,0
17,5,18.0648912801139,1,1.0417184294841184,1
17,1,29.58838120082754,1,1.0539288514859575,1
16,4,20.841244195010763,0,1.0935632952792596,1
23,3,29.139800964758187,0,1.5729084057394351,1
2,5,34.85962449185326,0,0.4510139387641596,0
2,0,19.235404817370277,0,0.44233337983971277,0
5,4,19.31032620317483,1,0.36563278264446447,0
12,1,23.786461575333472,1,0.7103053751066055,1
23,1,32.728570742272815,0,1.4822276248443857,1
14,3,21.664007769452642,0,1.0645489521184757,1
8,0,24.126422938815907,1,0.6976629568763285,0
3,0,19.164591912658654,1,0.32370601620523987,0
13,2,30.97363995140112,0,1.0588875053134017,1
4,0,24.94120782691067,0,0.6200240693253165,0
1,3,30.90722846203433,0,0.45655325931079244,0
10,6,33.36133335389552,1,0.6961278269637002,1
8,2,21.956973500721908,1,0.5402353118200378,0
23,2,31.72573251577917,1,1.4225463774139606,1
2,1,19.004596131330306,0,0.5903598321818943,0
8,1,33.2804055990642,0,0.7158670652938658,1
2,0,29.063065308498707,1,0.24879857045568107,0
1,2,32.86185431035197,1,0.2360094828811497,0
11,1,18.00320279246189,0,0.9017731102544905,1
9,3,20.87437819605187,1,0.6752982776727933,0
8,1,24.625909586250366,1,0.5635863898796695,0
14,5,24.451549357370215,0,1.2082528033903301,1
7,5,21.854416509699682,1,0.6095274297171799,0
4,1,24.487402977742402,0,0.6106287015316109,0
10,2,20.190428104004333,0,0.9513493131659866,1
1,6,25.016939197522444,0,0.5052950212178655,0
23,6,31.64002359570749,0,1.521802625597088,1
14,2,26.14419107275697,0,1.059189137772902,1
5,4,18.306001512068654,0,0.6539071531484824,0
7,6,25.164548706847206,0,0.7930818062248972,0
4,5,18.46197527354435,1,0.4069530199326709,0
15,3,34.42613798201557,0,1.07115017589045,1
17,2,20.166717310188773,0,1.2098587778024579,1
5,0,30.030701547620517,1,0.4463013568202811,0
4,5,34.53719748916546,1,0.3962167197837085,0
15,3,32.04266387833172,1,1.0486271088394903,1
12,3,29.888361377145465,0,0.9307006028800501,1
4,2,32.27083546151304,1,0.42527946209179374,0
12,3,34.69057778543067,0,1.0744556554164144,1
16,2,28.562856453310005,0,1.31357248727114,1
17,6,27.50614171609855,0,1.229780128840802,1
7,1,28.680047877875783,0,0.77457147263601,0
12,5,27.055490074946434,1,0.8284880178599324,1
18,4,28.796514800465218,1,1.1097740865776646,1
2,1,25.647317535533507,0,0.4950577399380347,0
23,5,21.713534109016223,0,1.5717987694750026,1
7,2,20.044202850698486,0,0.6233876957390158,0
1,5,19.161795904048425,1,0.28410347450313156,0
7,6,22.4763683238044,0,0.7563088951830984,0
12,2,18.784100593707475,0,0.9888762551610867,1
12,1,27.641903258629554,1,0.902343109785978,1
0,0,22.825083599399846,1,0.1662532990604724,0
5,0,32.01709173747955,0,0.6298462005467484,0
23,5,19.26209484080257,1,1.4495776651102368,1
18,0,21.84797540380526,1,1.0583969347575073,1
15,2,30.41418450053248,0,1.1224942358531729,1
7,3,28.179741038519353,1,0.5426487288284575,0
0,2,19.096351611235846,0,0.4420367241064775,0
15,3,32.913070771757404,1,0.9603901253676657,1
8,1,32.91344996804505,0,0.7353687326423869,1
12,4,23.616936065888154,0,0.9733915718436406,1
10,3,23.7868993369426,0,0.8696322783393895,1
12,0,34.813482091952956,1,0.7961389477388477,1
20,2,28.644994917083352,0,1.4212921829314913,1
9,1,27.032380849657002,1,0.6709102877943987,0
3,0,32.248587120382716,0,0.46119941229757994,0
5,1,22.84993575207438,0,0.7031970493780428,0
6,4,25.296104087738065,1,0.5126284422998312,0
4,6,22.552203483301682,0,0.6692266023796954,0
10,2,31.415734392008435,0,0.9222099163645336,1
12,5,27.746938875798705,1,0.8550661478867881,1
18,2,29.2000261923812,0,1.3233272655725064,1
22,4,22.28922324726991,0,1.5673112878101374,1
9,2,21.743830123414355,0,0.876112531800889,1
9,5,26.30236869270996,0,0.8451042376778549,1
10,3,30.538617734578054,1,0.8136217360223441,1
20,1,26.92907587784272,1,1.2444518561139946,1
6,5,18.554976518276366,0,0.7286872210502208,0
17,0,32.76537560744491,1,0.9861847791730832,1
3,4,19.099677189757237,0,0.48558461912682316,0
1,3,34.24901622325279,1,0.26463577410709266,0
13,0,18.427413290713638,0,1.0572760598884121,1
12,0,29.805657754222047,0,0.9692938717495841,1
11,4,19.39752008310029,0,0.9570491349806031,1
6,3,33.48150185039737,0,0.7794313464021798,0
1,6,25.895365015834226,0,0.48477012372751493,0
12,0,20.33790417188926,0,0.942949574512363,1
13,0,23.793866896427392,1,0.8444245586428529,1
16,3,20.802019480894955,0,1.159751675957372,1
8,2,20.89989249647053,1,0.580615004179572,0
16,0,34.11784144291452,0,1.179319216718518,1
7,1,25.5691839088414,1,0.5261177208697998,0
1,3,31.409638486391113,1,0.18724323140133026,0
23,0,28.87329454002059,1,1.3436172659240906,1
12,4,29.499248159752668,0,0.9719696181576345,1
2,5,20.238788454024654,0,0.3535275654998866,0
15,1,21.981135595863257,1,1.052648601225083,1
5,5,31.374755697625428,0,0.7044384827108336,0
18,5,34.50302551007131,1,1.0811849637537503,1
6,0,22.46548592417708,0,0.70094095248703,0
9,1,22.61666900076768,1,0.591417282634122,0
8,1,26.03925125778538,1,0.6847861438905434,0
1,2,34.72528531854245,0,0.5448644347386555,0
14,5,22.572302079050008,1,0.9078346864123263,1
4,1,24.918522463782487,0,0.6511765322092673,0
21,2,33.15516026559962,1,1.2587643389466963,1
3,3,18.049657554563154,1,0.2831637280562035,0
19,2,18.67602140480568,0,1.3294088315518173,1
3,4,28.269218510210727,0,0.5565963983385979,0
17,6,33.425462800118396,0,1.2272726140628278,1
3,0,22.06056322683277,1,0.33906733612824824,0
16,3,25.983910169572052,0,1.1954300221245444,1
11,6,25.657910128182913,1,0.7459560751067269,1
21,6,26.040512883623673,1,1.252612924524874,1
16,3,28.58283482740567,0,1.14696974668017,1
9,4,25.985643970841622,0,0.8141491925436033,1
21,2,25.606958402481784,1,1.1857707867150016,1
0,0,26.06290314733143,1,0.24889077748431004,0
21,2,28.044746501607705,0,1.3447176529079838,1
23,1,27.129127301973092,0,1.6076795171658465,1
17,2,32.52031196005857,0,1.3193174698631422,1
17,3,18.841446509392334,0,1.2348909706508688,1
13,0,32.16639021504121,0,0.9198431456086351,1
14,2,32.346718414399305,1,0.8819344719016357,1
11,0,22.843436366026335,1,0.7467907919355591,1
3,0,25.868483235269462,1,0.2994700890035544,0
2,1,25.455154305136404,1,0.2742390803095879,0
19,1,21.714667184020215,0,1.4265097599431678,1
11,3,24.74554640046738,0,0.9832463581150871,1
6,4,18.754592126904527,0,0.6537717942810951,0
10,6,22.722975237289486,1,0.6201200415202284,1
0,0,31.88359698266221,1,0.18364913411951145,0
5,4,22.837559129969257,0,0.6393271610324781,0
14,6,31.90951336872021,0,1.124809959368166,1
14,6,27.037190898275327,1,0.8732341643716172,1
18,3,32.95766551513972,1,1.125574978768093,1
10,6,27.77125242249506,0,0.9967577020030115,1
22,6,18.504359792100576,0,1.5407750511222131,1
1,0,29.48214352830052,1,0.24759557463346138,0
13,0,18.762510656400668,0,1.0408424764473354,1
1,5,25.660149322713277,0,0.43216634329100645,0
3,4,33.80025380604294,0,0.6090320456226073,0
16,2,20.808466968743453,1,0.9686343277024348,1
2,1,24.62783000000625,1,0.30226113544999916,0
12,2,30.407625250424132,1,0.8025598950940543,1
8,4,32.99839545361241,1,0.5749107903594235,0
6,1,29.406031080622633,1,0.43137672260579496,0
14,2,22.388945321249878,1,0.9161487251808835,1
22,5,29.468333499575674,1,1.296949801407231,1
10,1,23.04436989876953,0,0.9250120234718285,1
19,0,30.2132969069185,0,1.3233199846780417,1
1,2,34.21856316894569,0,0.5110410649406524,0
14,1,30.2636886688069,0,1.056161310939408,1
13,5,32.66896854951101,0,1.1356020142008947,1
19,6,18.035765333990017,0,1.262618174508587,1
21,1,30.198726120437104,0,1.4717385032278447,1
10,1,32.102988466709256,1,0.7237715341263311,1
2,5,18.689498538259585,1,0.26022214660295595,0
16,6,32.81716136389992,0,1.2212196968930509,1
11,2,22.36380188127078,0,1.013975933488008,1
23,3,29.30996573362694,1,1.2391590580322969,1
20,2,31.606032943397913,0,1.4251372403745406,1
14,6,29.265296722009044,0,0.9753364589834962,1
15,4,19.568841465245374,1,0.9017167598238396,1
4,5,28.13746582062626,0,0.6814583182450473,0
19,2,27.34292216427644,1,1.1209108983303975,1
5,1,33.30546155726262,0,0.5913060017795514,0
18,5,24.872075403951555,1,1.090103113550766,1
4,0,23.45837865047985,1,0.5033953169081776,0
2,6,30.747462995419927,1,0.20841588763969873,0
0,2,25.015480543417745,0,0.3474345044180328,0
5,5,28.98363497508607,1,0.5248715841589813,0
14,2,28.989651532118316,0,1.1928851171768868,1
1,5,33.096664094122005,0,0.44482843878548584,0
2,1,28.177770839424653,0,0.43804736487366785,0
16,0,26.53661136935378,0,1.304792175090458,1
23,0,20.36081254874079,1,1.4297221195874599,1
11,4,19.96753931353799,1,0.7839473493881116,1
17,5,20.62346660981235,0,1.209379882553129,1
14,2,20.921424182560607,0,1.0975485329580983,1
11,0,28.843910575281775,1,0.7419819959477585,1
15,6,30.596681254667836,0,1.1665425652307788,1
7,0,27.00985588974912,1,0.6225500719065669,0
13,3,32.09330145327335,0,1.0939708520568703,1
16,3,34.85147485447176,0,1.1461311961507623,1
20,0,31.940214695029052,1,1.2688248225009768,1
7,5,29.813000352491308,0,0.7656566070006577,0
14,4,27.05237589043149,1,0.934353289792946,1
13,0,25.630502218470042,0,1.1233270429639302,1
17,1,19.43467046925722,0,1.1944209875243224,1
19,2,24.789268722709746,0,1.348208721064677,1
6,4,33.47228882529628,1,0.47342727243203925,0
2,1,31.7363847084114,0,0.4216070287317272,0
11,4,21.672873205198684,0,0.9673354988802461,1
20,1,25.93233233985267,0,1.5255778275792211,1
23,2,31.884294443495257,0,1.4579961127747125,1
2,2,19.145537431353883,1,0.29838596944752654,0
19,3,24.58567395636721,1,1.1820271467537389,1
13,5,32.48130102685711,0,1.056153910082809,1
14,1,24.866263690892104,1,0.8943435973742131,1
13,3,19.319448960434496,0,0.9850391818277089,1
6,1,27.223084265048275,0,0.7116393371470082,0
16,3,32.64962241361102,0,1.1621618011492039,1
11,2,28.034854230203713,1,0.6405039147510723,1
19,4,21.84674483964194,1,1.2097296110256868,1
3,6,24.532073542335482,1,0.39791929099210216,0
8,3,25.65209714009285,1,0.6025830488425541,0
5,1,27.847528014948956,1,0.46145373441028514,0
15,1,30.908967437794423,1,1.003715900635778,1
21,6,19.680851499890803,1,1.2612169828389042,1
21,5,33.12408456129863,1,1.2952008777380657,1
20,2,18.209264951273283,1,1.1851258899563075,1
20,1,24.29088968946234,0,1.4655991869286973,1
1,0,18.46614526953518,1,0.2660392862966342,0
23,4,24.68056183086995,1,1.3597025971802938,1
7,3,26.938814180846506,1,0.48649694556439843,0
10,5,26.6985835718857,1,0.7143477927150854,1
12,6,20.81568189948051,1,0.7584022541252775,1
16,4,28.97758867162541,1,0.9680858636735753,1
7,2,18.76123365857936,1,0.509231218584194,0
20,5,30.95241594225106,1,1.1466882534050387,1
17,3,34.09295537789029,1,1.1562385701508482,1
17,3,23.776070061569005,1,1.1165669530994202,1
13,6,26.79306948914364,1,0.9460183751072131,1
14,0,24.441474726999843,0,1.0388552490222218,1
5,6,18.11407663516902,0,0.6535626874955447,0
10,2,24.55986654921697,1,0.6353246187397952,1
12,5,31.45924440744289,1,0.7652152561401468,1
0,5,28.13181031711919,0,0.35409365082917127,0
5,1,19.721418548457702,1,0.5119792003220781,0
8,0,32.40137132479435,0,0.780188516094912,1
7,0,27.02845086304913,0,0.8034189666847008,0
10,5,32.30929714965949,0,0.9302060444794259,1
21,5,27.8637658193455,0,1.5651819376052396,1
18,4,27.51470356224498,0,1.2260277888430138,1
23,4,19.78940614834921,1,1.41296166198934,1
8,4,20.845115463356674,0,0.8573220435200364,1
16,0,34.52442936044205,1,0.9513310580986483,1
11,1,21.884274694831102,1,0.800356666823658,1
13,3,34.61668600583626,0,1.0668072481513116,1
14,4,27.04251601091248,0,1.0886261870023297,1
15,1,20.30841380008693,1,0.9088032256513999,1
21,6,19.68813744681278,0,1.4140445274275408,1
21,2,21.550689201997578,0,1.5524906047892966,1
19,4,33.73583461043071,1,1.1500341409478743,1
0,6,25.040553813579855,1,0.23910650007657297,0
9,3,24.722382555879545,0,0.8104550309166224,1
7,2,23.32450643819296,1,0.5110073526889181,0
17,2,20.500051459632004,0,1.3040992404624971,1
0,3,26.29347035227091,0,0.3325211894224234,0
1,4,20.21081230268936,0,0.42923931160473644,0
0,0,32.20316401849957,1,0.20170137055361162,0
0,3,24.29674876668021,1,0.20556863009200263,0
8,3,24.371660652290537,1,0.5910453357491923,0
12,3,26.05810928421365,1,0.8197909890547962,1
0,2,25.550171123817776,1,0.2346427877908906,0
12,1,34.912585542008465,0,1.0367318772729666,1
19,6,27.271479060711144,0,1.3007098095666088,1
21,0,19.4994289644278,0,1.4357922451035603,1
6,4,28.31691480680781,0,0.7597381430938469,0
1,4,20.57693297878796,1,0.29473235937869363,0
5,6,18.525939960432815,0,0.5813570274259469,0
6,1,34.50261661251322,1,0.51757399501761,0
13,3,31.150161156087584,0,0.9510887375312596,1
17,0,34.66185287103404,1,1.0523467451030186,1
14,4,26.12393361637812,1,0.994888350837299,1
1,6,27.048378029532593,0,0.4026053641365507,0
9,5,20.861728250625212,0,0.808283847725421,1
22,6,22.197426253348954,0,1.538201489078643,1
11,4,32.25533665334808,0,0.8728599242395177,1
16,3,24.0551560009991,1,0.968362248505748,1
7,5,32.055854554539124,0,0.7798220568790877,0
10,1,30.05323331287954,0,0.8682857076155299,1
2,0,21.011905729621713,1,0.2882015006394515,0
5,1,26.626588224035615,0,0.6872092855157518,0
8,1,29.515584465818186,0,0.8210773041768281,1
5,6,21.995632651665026,0,0.6633409198147702,0
8,0,32.121704678841304,0,0.7830438860364981,1
6,0,27.262070178268175,0,0.7185030557634479,0
8,4,20.809114857524253,1,0.5938133659950122,0
17,4,27.91073524479824,0,1.2728902804962892,1
11,0,34.99513467065054,0,0.9251533987441012,1
7,5,20.55886535827803,0,0.7408715512810229,0
7,2,31.884867812031978,0,0.7005021103723993,0
17,4,21.524253054188485,0,1.2482496194996882,1
19,2,31.300601600821484,1,1.1094499568185578,1
14,6,30.487824693064027,0,1.0442976774919004,1
6,5,23.108319555207352,1,0.5129330573927694,0
10,0,23.538992998595646,1,0.710636988792883,1
19,5,31.472863663369626,0,1.3891436867474287,1
15,4,25.844573702084315,0,1.128443721521245,1
3,1,30.423906488100748,0,0.5704026423418378,0
5,6,20.515730505219192,0,0.6775398786136831,0
21,0,32.49348229232641,1,1.2722386903915797,1
2,3,30.085040183599425,0,0.4587173158598929,0
8,6,33.41802775019218,0,0.8074681741135595,1
9,2,20.25033044359453,0,0.8682070148027332,1
13,5,28.08124650613016,0,1.0503589233453972,1
10,0,28.185049945685527,0,0.7956761170814458,1
17,6,24.008832589295302,0,1.258024481198674,1
21,5,25.79392921767738,1,1.3606265519698622,1
11,0,18.64568657592751,1,0.7319980365621509,1
22,4,30.679620656659203,0,1.463596145107234,1
11,6,27.33848214985396,0,0.9686674279855699,1
12,4,18.981597881775954,0,1.0156189105233286,1
12,6,29.572850180328253,1,0.8596367582708208,1
18,4,25.935295312930194,0,1.2371065922045557,1
18,5,18.585841410225,1,1.1365690126287498,1
22,3,34.48333135641762,0,1.5295211030625733,1
13,6,34.13490643252049,0,1.0428926731529728,1
3,6,26.71934107450236,0,0.5669343658960846,0
12,4,19.592431152000472,0,1.051472874079918,1
7,0,30.82856076717606,1,0.5936157690014225,0
22,6,26.362828701797394,1,1.2428490343963137,1
20,4,23.141607130919457,0,1.4410079093377741,1
22,1,26.354109017985465,0,1.4967655697483742,1
18,4,26.881550471892893,1,1.103643704900776,1
11,5,27.566098883379766,1,0.7536598495500847,1
17,3,25.50080313214055,1,1.042487850560087,1
5,1,28.297840153363964,1,0.5095853748553533,0
17,5,33.61849008030842,0,1.2458141020075395,1
18,5,24.15855748067605,1,1.0440226935808417,1
21,5,30.337179874739135,0,1.4303235072015137,1
4,0,33.20569346601195,1,0.4089347358405238,0
23,5,25.751647687918926,1,1.4114607392148526,1
8,0,25.53874921849237,1,0.6301547342474417,0
2,5,28.23598875103125,1,0.2574732360626478,0
9,2,28.0539149101823,1,0.7742594958339446,0
18,1,31.712018819546707,0,1.313238765548899,1
2,2,26.100217524230978,0,0.5637695368999507,0
21,5,34.9340901438705,1,1.2424142783211385,1
14,1,19.01101667074377,1,0.9266679622352726,1
0,1,18.053853425871928,0,0.44197342522592026,0
6,6,28.883371296513605,1,0.5609097355877128,0
11,3,23.073393510151902,1,0.8028684152689113,1
16,2,22.086500607891224,0,1.243609850003649,1
20,3,23.30228436007277,1,1.1842456634402945,1
23,1,22.352808606784222,1,1.321412697902197,1
19,0,18.52343084422761,0,1.36663037551621,1
4,1,34.51606172064001,0,0.6466564036170536,0
3,3,21.75267330369729,0,0.5388639649611697,0
11,2,30.478505964018208,1,0.8032585982857193,1
19,5,30.964138709800977,0,1.422630837274309,1
23,6,33.7973757661229,0,1.5041839540463293,1
17,6,18.51934077058746,0,1.208153964810186,1
16,6,32.82482175359913,0,1.1929812470547334,1
18,5,26.962845074276604,0,1.3153806334094598,1
8,6,28.753249869419072,0,0.7737716493116475,1
3,2,28.95599471105757,1,0.4176101339433573,0
20,5,31.936562684740366,1,1.2212033430759226,1
1,6,23.66792447670488,0,0.451972352412037,0
